PMID,Text
9710010,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Background and objective: Collagen abnormalities of skin have been reported among patients with ALS. However, little is known concerning glycosaminoglycans of the skin in ALS. Our objective was to clarify morphologic and biochemical findings of skin glycosaminoglycans among patients with ALS. Methods: We performed morphologic studies and biochemical analysis of glycosaminoglycans of skin from 8 patients with ALS, 6 patients with other neurologic or muscular diseases (control group A), and 7 patients without neurologic disorders (control group B). Results: The wide spaces that separate collagen bundles reacted strongly with Alcian blue stain in skin from patients with ALS and stained more markedly as ALS progressed. Staining with Alcian blue was virtually eliminated by Streptomyces hyaluronidase. The content of hyaluronic acid was significantly higher (p < 0.001) among patients with ALS than in control groups A and B. There was a significant positive correlation between content of hyaluronic acid and duration of illness among patients with ALS (r = 0.88, p < 0.01). However, there was no significant difference in content of dermatan sulfate, chondroitin sulfate-4S, or chondroitin sulfate-6S between patients with ALS and control groups A and B. There was also an appreciable positive correlation between optical density of Alcian blue and content of hyaluronic acid among patients with ALS (r = 0.92, p < 0.01). Conclusions: The data suggest that a metabolic alteration of glycosaminoglycans related to the increased amount of hyaluronic acid may take place in the skin of patients with ALS. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
22985381,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. In the immediate period after traumatic spinal cord injury (SCI) a variety of secondary injury mechanisms combine to gradually expand the initial lesion size, potentially leading to diminished neurological outcomes at long-term follow-up. Riluzole, a benzothiazole drug, which has neuroprotective properties based on sodium channel blockade and mitigation of glutamatergic toxicity, is currently an approved drug that attenuates the extent of neuronal degeneration in patients with amyotrophic lateral sclerosis. Moreover, several preclinical SCI studies have associated riluzole administration with improved functional outcomes and increased neural tissue preservation. Based on these findings, riluzole has attracted considerable interest as a potential neuroprotective drug for the treatment of SCI. Currently, a Phase I trial evaluating the safety and pharmacokinetic profile of riluzole in human SCI patients is being conducted by the North American Clinical Trials Network (NACTN) for Treatment of Spinal Cord Injury. The current review summarizes the existing preclinical and clinical literature on riluzole, provides a detailed description of the Phase I trial, and suggests potential opportunities for future investigation. Clinical trial registration no.: NCT00876889. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
19145653,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Twenty ALS patients with sialorrhea refractory to medical therapy were enrolled in this double-blind, randomized study to receive either 2,500 U of botulinum toxin type B (BTxb) or placebo into the bilateral parotid and submandibular glands using electromyographic guidance. Patients who received BTxb reported a global impression of improvement of 82% at 2 weeks compared to 38% of those who received placebo (P < 0.05). This significant effect was sustained at 4 weeks. At 12 weeks, 50% of patients who received BTxb continued to report improvement compared to 14% of those who received placebo. There were no significant adverse events, including dysphagia, in the BTxb group, and there was no significant increase in the rate of decline of vital capacity. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
10869062,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Charcot-Marie-Tooth disease type 1A (CMT1A), the most frequent form of CMT, is caused by a 1.5 Mb duplication on the short arm of chromosome 17. Patients with CMT1A typically have slowed nerve conduction velocities (NCVs), reduced compound motor and sensory nerve action potentials (CMAPs and SNAPs), distal weakness, sensory loss and decreased reflexes. In order to understand further the molecular pathogenesis of CMT1A, as well as to determine which features correlate with neurological dysfunction and might thus be amenable to treatment, we evaluated the clinical and electrophysiological phenotype in 42 patients with CMT1A. In these patients, muscle weakness, CMAP amplitudes and motor unit number estimates correlated with clinical disability, while motor NCV did not. In addition, loss of joint position sense and reduction in SNAP amplitudes also correlated with clinical disability, while sensory NCV did not. Taken together, these data strongly support the hypothesis that neurological dysfunction and clinical disability in CMT1A are caused by loss or damage to large calibre motor and sensory axons. Therapeutic approaches to ameliorate disability in CMT1A, as in amyotrophic lateral sclerosis and other neurodegenerative diseases, should thus be directed towards preventing axonal degeneration and/or promoting axonal regeneration. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
9455984,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. It has recently been claimed (Ferrante et al., 1995. HTLV tax-rex DNA and antibodies in idiopathic amyotrophic lateral sclerosis. J. Neurol. Sci. 129 (Suppl.) 140-144) that human T-lymphotropic virus (HTLV) tax-rex sequences are detectable in the peripheral blood mononuclear cells (PBMCs) of 40% of patients with motor neurone disease (MND). In an attempt to confirm this we employed a highly sensitive 'nested' polymerase chain reaction (PCR) assay, capable of detecting single molecules of HTLV proviral DNA, to look for tax-rex sequences in the PBMCs of 43 patients with MND. We were unable to detect the presence of HTLV tax-rex in any of 43 MND patients tested, using three different PCR primer sets under both high and low stringency conditions. Using the same DNA samples we were able to detect the presence of the single-copy pyruvate dehydrogenase gene, thus demonstrating that the extracted DNA was indeed amplifiable by PCR. To further exclude the possibility that the extracted DNA samples contained unrecognised inhibitory factors we conducted spiking experiments with trace amounts (approximately 10 copies) of HTLV proviral DNA. Spiked samples yielded PCR products of the expected size. We are therefore unable to confirm the presence of HTLV tax-rex sequences in this disease. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
31640994,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Objectives: To evaluate the processes involved in using a novel digitally enabled healthcare system (telehealth in motor neuron disease (TiM)) in people living with motor neuron disease (MND) and their informal carers. We examined TiM implementation, potential mechanisms of impact and contextual factors that might influence TiM implementation or impact. Design: An 18-month, single-centre process evaluation within a randomised, pilot and feasibility study. Intervention: TiM plus usual care versus usual care alone. Setting: A specialist UK MND care centre. Participants: 40 patients with MND and 37 primary informal carers. Primary and secondary outcome measures: Patient, carer and staff outcomes and experiences using semistructured interviews. Descriptive data on implementation and use of TiM. Results: The TiM was acceptable and accessible to patients, carers and staff. Intervention uptake and adherence were good: 14 (70%) patients completed a TiM session at least fortnightly. Barriers to TiM use (such as technology experience and disability) were overcome with well-designed technology and face-to-face training. Reported potential benefits of TiM included improved communication and care coordination, reassurance, identification of complications and the potential for TiM to be an alternative or addition to clinic. Benefits depended on patients' current level of needs or disability. The main challenges were the large number of alerts that were generated by TiM, how the clinicians responded to these alerts and the mismatch between patient/carer expectations and nurses actions. This could be improved by better communication systems and adjusting the alerts algorithm. Conclusion: TiM has the potential to facilitate access to specialist care, but further iterative developments to the intervention and process evaluations of the TiM in different services are required. Trial identifier number: ISRCTN26675465. Keywords: amyotrophic lateral sclerosis; motor neuron disease; process evaluation; qualitative; telehealth; telemedicine. © Author(s) (or their employer(s)) 2019. Re-use permitted under CC BY. Published by BMJ. Competing interests: The TiM intellectual property is owned by Mylan and the University of Sheffield. Figure 1 Patient and carer satisfaction with… Figure 1 Patient and carer satisfaction with TiM telehealth at 6 months. MND, motor neuron… Figure 2 A visual representation of individual… Figure 2 A visual representation of individual patient adherence over the duration of the trial.… Figure 3 A visual representation of individual… Figure 3 A visual representation of individual carer adherence over the duration of the trial.… Figure 4 The ‘heat map’ for Patient… Figure 4 The ‘heat map’ for Patient 409. This is a screenshot from the clinical… Figure 5 (A) (left) The frequency of… Figure 5 (A) (left) The frequency of flags generated by the TiM sessions. The total… NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
31280619,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Objective: To assess masitinib in the treatment of ALS. Methods: Double-blind study, randomly assigning 394 patients (1:1:1) to receive riluzole (100 mg/d) plus placebo or masitinib at 4.5 or 3.0 mg/kg/d. Following a blinded transition from phase 2 to phase 2/3, a prospectively defined two-tiered design was implemented based on ALSFRS-R progression rate from disease-onset to baseline (ΔFS). This approach selects a more homogeneous primary efficacy population (""Normal Progressors"", ΔFS < 1.1 points/month) while concurrently permitting secondary assessment of the broader population. Primary endpoint was decline in ALSFRS-R at week-48 (ΔALSFRS-R), with the high-dose ""Normal Progressor"" cohort being the prospectively declared primary efficacy population. Missing data were imputed via last observation carried forward (LOCF) methodology with sensitivity analyses performed to test robustness. Results: For the primary efficacy population, masitinib (n = 99) showed significant benefit over placebo (n = 102) with a ΔALSFRS-R between-group difference (ΔLSM) of 3.4 (95% CI 0.65-6.13; p = 0.016), corresponding to a 27% slowing in rate of functional decline (LOCF methodology). Sensitivity analyses were all convergent, including the conservative multiple imputation technique of FCS-REGPMM with a ΔLSM of 3.4 (95% CI 0.53-6.33; p = 0.020). Secondary endpoints (ALSAQ-40, FVC, and time-to-event analysis) were also significant. Conversely, no significant treatment-effect according to ΔALSFRS-R was seen for the broader ""Normal and Fast Progressor"" masitinib 4.5 mg/kg/d cohort, or either of the low-dose (masitinib 3.0 mg/kg/d) cohorts. Rates of treatment-emergent adverse events (AEs) (regardless of causality or post-onset ΔFS) were 88% with masitinib 4.5 mg/kg/d, 85% with 3.0 mg/kg/d, and 79% with placebo. Likewise, rates of serious AE were 31, 23, and 18%, respectively. No distinct event contributed to the higher rate observed for masitinib and no deaths were related to masitinib. Conclusions: Results show that masitinib at 4.5 mg/kg/d can benefit patients with ALS. A confirmatory phase 3 study will be initiated to substantiate these data. Keywords: Clinical trials; masitinib; therapy; tyrosine kinase inhibitor. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
7936250,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. We performed proton magnetic resonance spectroscopic imaging (1H-MRSI) in patients with motor neuron disease (MND) to evaluate the distribution and extent of cortical neuron damage or loss as reflected by decreased N-acetyl (NA) to creatine (Cr) resonance intensity ratios. We examined premotor (superior frontal gyrus), primary motor (precentral gyrus), primary sensory (postcentral gyrus), and parietal (superior parietal gyrus/precuneus) neocortical regions of 12 patients with MND and six normal control subjects. Patients with MND were representative of three syndromes: amyotrophic lateral sclerosis (ALS) with definite lower motor neuron and upper motor neuron signs, MND with probable upper motor neuron signs (PUMNS), and progressive spinal muscular atrophy (PSMA) with lower motor neuron signs only. Compared with healthy controls, ALS patients had a significant decrease in NA/Cr resonance intensity ratios, most prominently in the primary motor cortex (p < 0.001) but also, to varying degrees, in primary sensory (p < 0.01), posterior premotor, and parietal (p < 0.05) regions. Patients classified as ALS-PUMNS showed less prominent reduction in NA/Cr ratios in the same regions; patients with PSMA had normal cortical NA/Cr ratios. Sequential studies in one patient suggested that 1H-MRSI could document progression of the NA/Cr abnormality. Decreased NA/Cr ratios on 1H-MRSI provide an index of cortical motor neuron loss and/or dysfunction in MND patients. Clinical applications of 1H-MRSI could include documenting the extent of upper motor neuron involvement, aiding diagnosis of syndromes presenting with an ALS-like picture, and monitoring disease progression. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
22292842,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Self-assessment of symptom progression in chronic diseases is of increasing importance in clinical research, patient management and specialized outpatient care. Against this background, we developed a secure internet platform (ALShome.de) that allows online assessment of the revised ALS Functional Rating Scale (ALSFRS-R) and other established self-assessment questionnaires. We developed a secure and closed internet portal to assess patient reported outcomes. In a prospective, controlled and stratified study, patients conducted a web-based self-assessment of ALSFRS-R compared to on-site assessment. On-site and online assessments were compared at baseline (n = 127) and after 3.5 months (n = 81, 64%). Results showed that correlation between on-site evaluation and online testing of ALSFRS-R was highly significant (r = 0.96; p < 0.001). The agreement of both capturing methods (online vs. on-site) was excellent (mean interval, 8.8 days). The adherence to online rating was high; 75% of patients tested on-site completed a follow-up online visit (mean 3.5 months, SD 1.7). We conclude that online self-assessment of ALS severity complements the well-established face-to-face application of the ALSFRS-R during on-site visits. The results of our study support the use of online administration of ALSFRS-R within clinical trials and for managing the care of ALS patients. Figure 1 Flow chart of whole ALSFRS-R… Figure 1 Flow chart of whole ALSFRS-R self-assessment study within one year. Figure 2 Correlation between baseline in-clinic ALSFRS-R… Figure 2 Correlation between baseline in-clinic ALSFRS-R and first online ALSFRS-R ( n = 127,… Figure 3 Bland-Altman plot of ALSFRS-R baseline… Figure 3 Bland-Altman plot of ALSFRS-R baseline in-clinic and first online assessment ( n =… Figure 4 Bland-Altman plot of ALSFRS-R follow-up… Figure 4 Bland-Altman plot of ALSFRS-R follow-up and closest online ALSFRS-R ( n = 81,… NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
14644702,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Background: Coenzyme Q10 (CoQ10) is frequently administered in mitochondrial diseases. Mitochondrial dysfunction and CoQ10 treatment was also proposed in neurodegenerative disorders as amyotrophic lateral sclerosis and Parkinsons disease. Patients and methods: Seventeen patients with mitochondrial CPEO were treated with CoQ10 (dosage: 0.60 1.80 mg/kg body wt) in an open trial. Serum levels of CoQ10 were monitored before and after 6-9 and 12-15 months of CoQ10 therapy. CoQ10 concentration in muscle was measured in all patients before treatment. Results: Prior to treatment CoQ10 concentration in muscle was normal in all patients. Eight patients completed the study after 12-15 months. Prior to treatment there was no correlation between CoQ10 in muscle and serum. There was no inverse correlation of serum lactate with CoQ10 in muscle before and in serum before and during therapy. CoQ10 serum level and body weight related CoQ10 dosage correlated significantly after 6-9 months but not after 12-15 months (p = 0.043 and n. s., respectively). During continued administration of CoQ10 the CoQ10 serum level was increased 2.76 +/- 1.00-fold after 6-9 months (range: 1.04-3.80). but returned to 1.70 +/- 0.98-fold after 12-15 months (range: 0.91-3.83). Serum lactate did not significantly change during treatment. There was no effect of CoQ10 treatment on signs and symptoms. Conclusion: The only transient increase of CoQ10 in serum has to be considered in any low dose long-term treatment with CoQ10. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
11676995,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. There is still no consensus as to which physiologic marker should be used as a trigger for the initiation of non-invasive positive pressure ventilation (NPPV) in patients with amyotrophic lateral sclerosis (ALS). Current practice parameters recommend that the decision to begin treatment be based upon forced vital capacity (FVC) measurements. A prospective, randomized study was performed in 20 ALS patients who had an FVC of 70-100%. Patients received baseline assessments including: ALS functional rating scale-respiratory version (ALSFRS-R), pulmonary symptom scale, Short form 36 (SF-36), FVC%, maximal inspiratory pressure (MIP), maximal expiratory pressure (MEP), and nocturnal oximetry. Patients were randomized to receive NPPV based upon nocturnal oximetry studies suggesting oxygen desaturation <90% for one cumulative minute (""early intervention"") or a FVC <50% (""standard of care""). At enrollment, there was no significant correlation between FVC% and the ALSFRS-R, symptom score, MEP, MIP, or duration of nocturnal desaturation <90%. An increase in the vitality subscale of the SF-36 was demonstrated in 5/6 patients randomized to ""early intervention"" with NPPV. Our data indicate that FVC% correlates poorly with respiratory symptoms and suggests that MIP and nocturnal oximetry may be more sensitive measures of early respiratory insufficiency. In addition, intervention with NPPV earlier than our current standard of care may result in improved quality of life. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
10540009,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Sleep disruption in ALS/MND is related to hypoventilation and nocturnal O(2) saturation. Maximal inspiratory pressure (PI(max)) proved sensitive in predicting nocturnal O(2) saturation. However, PI(max) is highly dependent on patient collaboration; on the other hand Mouth Occlusion Pressure (MOP) is a reliable, non-volitional parameter index of central respiratory drive. Since exercise testing (ET) is also part of the assessment of ventilatory regulation the authors aimed to determine whether MOP and ET are sensitive and reliable parameters predictive of nocturnal O(2) saturation and clinical evolution. We conducted a Polysomnographic (PSG) study in two groups of 14 patients, selected according to their MOP level. Patients performed at admission an ET, Respiratory Function tests (RFT) and clinical evaluation with Norris spinal and bulbar scores (SNS and BNS). All patients in Group I (Low MOP) had decreased O(2) saturation during ET (P<0.001). Correlation study showed correlation between ET and MOP (R=0.6); PI(max) slope and PE(max) slope correlated with ET (R=-0.4; -0.6), respectively. ET also correlated with nocturnal O(2) saturation and SNS slope (R=0.8; -0.5), respectively. SNS and BNS slopes correlated with nocturnal O(2) saturation (R=-0.4; -0.7), respectively. The best correlations found were between MOP slope and BNS slope and SNS slope (R=0.8; 0.7), respectively. The high predictive values of MOP and ET at admission to nocturnal O(2) saturation (predicted value=80%) suggested the need of nocturnal pulse oximetry as a standard procedure. MOP and ET should also be used in evaluation protocols of ALS/MND. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
36148821,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Background and purpose: Amyotrophic lateral sclerosis (ALS) is a fatal neurodegenerative disease with limited treatment options. RNS60 is an immunomodulatory and neuroprotective investigational product that has shown efficacy in animal models of ALS and other neurodegenerative diseases. Its administration has been safe and well tolerated in ALS subjects in previous early phase trials. Methods: This was a phase II, multicentre, randomized, double-blind, placebo-controlled, parallel-group trial. Participants diagnosed with definite, probable or probable laboratory-supported ALS were assigned to receive RNS60 or placebo administered for 24 weeks intravenously (375 ml) once a week and via nebulization (4 ml/day) on non-infusion days, followed by an additional 24 weeks off-treatment. The primary objective was to measure the effects of RNS60 treatment on selected biomarkers of inflammation and neurodegeneration in peripheral blood. Secondary objectives were to measure the effect of RNS60 on functional impairment (ALS Functional Rating Scale-Revised), a measure of self-sufficiency, respiratory function (forced vital capacity, FVC), quality of life (ALS Assessment Questionnaire-40, ALSAQ-40) and survival. Tolerability and safety were assessed. Results: Seventy-four participants were assigned to RNS60 and 73 to placebo. Assessed biomarkers did not differ between arms. The mean rate of decline in FVC and the eating and drinking domain of ALSAQ-40 was slower in the RNS60 arm (FVC, difference 0.41 per week, standard error 0.16, p = 0.0101; ALSAQ-40, difference -0.19 per week, standard error 0.10, p = 0.0319). Adverse events were similar in the two arms. In a post hoc analysis, neurofilament light chain increased over time in bulbar onset placebo participants whilst remaining stable in those treated with RNS60. Conclusions: The positive effects of RNS60 on selected measures of respiratory and bulbar function warrant further investigation. Keywords: ALS; clinical trial; placebo-controlled; randomized; treatment. © 2022 The Authors. European Journal of Neurology published by John Wiley & Sons Ltd on behalf of European Academy of Neurology. NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
31640993,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Objectives: Care of patients with motor neuron disease (MND) in a specialist, multidisciplinary clinic is associated with improved survival, but access is not universal. We wanted to pilot and establish the feasibility of a definitive trial of a novel telehealth system (Telehealth in Motor neuron disease, TiM) in patients with MND. Design: An 18-month, single-centre, mixed-methods, randomised, controlled pilot and feasibility study. Intervention: TiM telehealth plus usual care versus usual care. Setting: A specialist MND care centre in the UK. Participants: Patients with MND and their primary informal carers. Primary and secondary outcome measures: Recruitment, retention and data collection rates, clinical outcomes including participant quality of life and anxiety and depression. Results: Recruitment achieved the target of 40 patients and 37 carers. Participant characteristics reflected those attending the specialist clinic and included those with severe disability and those with limited experience of technology. Retention and data collection was good. Eighty per cent of patients and 82% of carer participants reported outcome measures were completed at 6 months. Using a longitudinal analysis with repeated measures of quality of life (QoL), a sample size of 131 per arm is recommended in a definitive trial. The methods and intervention were acceptable to participants who were highly motivated to participate to research. The low burden of participation and accessibility of the intervention meant barriers to participation were minimal. However, the study highlighted difficulties assessing the associated costs of the intervention, the challenge of recruitment in such a rare disease and the difficulties of producing rigorous evidence of impact in such a complex intervention. Conclusion: A definitive trial of TiM is feasible but challenging. The complexity of the intervention and heterogeneity of the patient population means that a randomised controlled trial may not be the best way to evaluate the further development and implementation of the TiM. Trial registration number: ISRCTN26675465. Keywords: amyotrophic lateral sclerosis; motor neuron disease; telehealth; telemedicine. © Author(s) (or their employer(s)) 2019. Re-use permitted under CC BY-NC. No commercial re-use. See rights and permissions. Published by BMJ. Competing interests: None declared. Figure 1 Consolidated Standards of Reporting Trials… Figure 1 Consolidated Standards of Reporting Trials (CONSORT) flow diagram. Follow-up varied depending on when… NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
33704925,"An official website of the United States government The .gov means it’s official. Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site. The site is secure. The https:// ensures that you are connecting to the official website and that any information you provide is encrypted and transmitted securely. Intravenous (IV) edaravone is approved as an amyotrophic lateral sclerosis (ALS) treatment. Because IV administration places a burden on patients, development of orally administered ALS treatments is needed. Therefore, 2 phase 1 studies of oral formulations of edaravone in healthy subjects examined the pharmacokinetics (PK), safety, racial differences, and drug-drug interactions (DDIs) and investigated the dose of the oral formulation considered to be bioequivalent to the approved dose of the IV formulation. Study 1 was a placebo-controlled, randomized, single-blind study of single-ascending-dose oral edaravone with the dose range of 30 to 300 mg (n = 56). Study 2 was conducted in 2 cohorts (n = 84); the first assessed DDIs with multiple-dose edaravone 120 mg/day given over 5 or 8 days (coadministered with single-dose rosuvastatin, sildenafil, or furosemide), and the second evaluated PK and racial (Japanese/White) differences in PK parameters with doses of 100-mg edaravone. The oral formulation of edaravone was well absorbed, and plasma concentrations of unchanged edaravone increased more than dose proportionally within the dose range of 30 to 300 mg. No effect of race on oral edaravone PK and no notable DDI effects possibly caused by orally administered edaravone were observed. The oral edaravone formulations were safe and tolerable under the assessed conditions. Mathematical modeling determined that equivalent exposures in plasma with the approved dose of the IV edaravone formulation, as reported previously, could be achieved when the oral edaravone formulation was administered at a dose of ≈100 mg, with an absolute bioavailability of ≈60%. Trial registration: ClinicalTrials.gov NCT04481750 NCT04481789. Keywords: clinical pharmacology; drug-drug interactions; edaravone; oral formulation; phase 1 study; racial difference. © 2021 The Authors. Clinical Pharmacology in Drug Development published by Wiley Periodicals LLC on behalf of American College of Clinical Pharmacology. All authors are employees of Mitsubishi Tanabe Pharma Corporation, which manufactures and markets edaravone. Figure 1 Mean plasma concentrations of unchanged… Figure 1 Mean plasma concentrations of unchanged edaravone over time after single‐dose administration of edaravone… Figure 2 Mean plasma concentrations of sildenafil… Figure 2 Mean plasma concentrations of sildenafil alone and in combination with edaravone (A), furosemide… Figure 3 Plasma concentration profiles of unchanged… Figure 3 Plasma concentration profiles of unchanged edaravone over time after multiple administrations of edaravone… Figure 4 Mathematical 4‐parameter logistic modeling of… Figure 4 Mathematical 4‐parameter logistic modeling of area under the curve (AUC) vs edaravone dose… NCBI Literature Resources MeSH PMC Bookshelf Disclaimer The PubMed wordmark and PubMed logo are registered trademarks of the U.S. Department of Health and Human Services (HHS). Unauthorized use of these marks is strictly prohibited.Connect with NLMNational Library of Medicine 8600 Rockville Pike Bethesda, MD 20894Web Policies FOIA HHS Vulnerability DisclosureHelp Accessibility Careers"
